,number,value,datetime_start,datetime_complete,duration,params_Tu,params_Tv,system_attrs_fail_reason,state
1080,1080,149651178.2373549,2022-01-14 12:17:10.334793,2022-01-14 12:17:11.236566,0 days 00:00:00.901773,59.10985339535165,9283404.925313735,,COMPLETE
1081,1081,1040841.2221012748,2022-01-14 12:17:11.414225,2022-01-14 12:17:12.515869,0 days 00:00:01.101644,53.62165881236942,63450.85672298281,,COMPLETE
1082,1082,51517762.861196004,2022-01-14 12:17:12.741132,2022-01-14 12:17:13.738954,0 days 00:00:00.997822,44.010315684227635,3195387.6240759436,,COMPLETE
1083,1083,29418016.95148506,2022-01-14 12:17:13.925485,2022-01-14 12:17:15.164966,0 days 00:00:01.239481,56.11138989401778,1823966.8626959557,,COMPLETE
1084,1084,102538438.5160775,2022-01-14 12:17:15.365022,2022-01-14 12:17:16.261517,0 days 00:00:00.896495,81.64421152988605,6359861.770792189,,COMPLETE
1085,1085,54242424.82608092,2022-01-14 12:17:16.431197,2022-01-14 12:17:17.356487,0 days 00:00:00.925290,46.963386976730305,3364356.420790793,,COMPLETE
1086,1086,30439458.284928195,2022-01-14 12:17:17.530623,2022-01-14 12:17:18.616191,0 days 00:00:01.085568,61.06674493034083,1887213.5640351984,,COMPLETE
1087,1087,288557.71455757105,2022-01-14 12:17:18.764179,2022-01-14 12:17:20.090246,0 days 00:00:01.326067,74.81665949839717,16238.955879887766,,COMPLETE
1088,1088,75656442.64357741,2022-01-14 12:17:20.261380,2022-01-14 12:17:21.081106,0 days 00:00:00.819726,66.69525133677558,4692426.130523715,,COMPLETE
1089,1089,502987.472171071,2022-01-14 12:17:21.243143,2022-01-14 12:17:23.109098,0 days 00:00:01.865955,40.21328714868983,30420.74574032456,,COMPLETE
1090,1090,35259066.7719109,2022-01-14 12:17:23.322860,2022-01-14 12:17:24.461986,0 days 00:00:01.139126,50.11868985083089,2186509.6128015677,,COMPLETE
1091,1091,1291929190.8935812,2022-01-14 12:17:24.632424,2022-01-14 12:17:25.548851,0 days 00:00:00.916427,58.217640732983895,80152718.64767961,,COMPLETE
1092,1092,298559.7457665336,2022-01-14 12:17:25.703459,2022-01-14 12:17:26.683289,0 days 00:00:00.979830,71.87534247082048,16934.146513596024,,COMPLETE
1093,1093,1182845.0363201217,2022-01-14 12:17:26.862837,2022-01-14 12:17:27.984649,0 days 00:00:01.121812,87.15084424075931,71411.05477125915,,COMPLETE
1094,1094,29341187.139057346,2022-01-14 12:17:28.152362,2022-01-14 12:17:29.327061,0 days 00:00:01.174699,65.22722924508119,1818969.068985458,,COMPLETE
1095,1095,75526618.77516024,2022-01-14 12:17:29.480935,2022-01-14 12:17:30.495670,0 days 00:00:01.014735,49.45843435756844,4684808.592753706,,COMPLETE
1096,1096,526838.436715096,2022-01-14 12:17:30.663189,2022-01-14 12:17:32.202296,0 days 00:00:01.539107,45.06135804198449,31777.63670185504,,COMPLETE
1097,1097,55299011.16537364,2022-01-14 12:17:32.373607,2022-01-14 12:17:33.193861,0 days 00:00:00.820254,75.82168677393908,3429177.581173774,,COMPLETE
1098,1098,33431462.10839841,2022-01-14 12:17:33.293214,2022-01-14 12:17:34.682221,0 days 00:00:01.389007,37.34942817620526,2073444.975569309,,COMPLETE
1099,1099,1382565.350094749,2022-01-14 12:17:34.867613,2022-01-14 12:17:36.008867,0 days 00:00:01.141254,43.29608833365678,84914.02651522447,,COMPLETE
1100,1100,96677475.31890433,2022-01-14 12:17:36.170139,2022-01-14 12:17:42.161582,0 days 00:00:05.991443,5.609602519770928,5998073.509040795,,COMPLETE
1101,1101,1702555.3614591134,2022-01-14 12:17:42.319063,2022-01-14 12:17:43.604235,0 days 00:00:01.285172,47.02593197308356,104672.3704341405,,COMPLETE
1102,1102,1487030.4722429179,2022-01-14 12:17:43.775623,2022-01-14 12:17:45.004519,0 days 00:00:01.228896,53.13180420192464,91145.91797756047,,COMPLETE
1103,1103,53843456.66829545,2022-01-14 12:17:45.178242,2022-01-14 12:17:46.134507,0 days 00:00:00.956265,83.295449819283,3338682.486845759,,COMPLETE
1104,1104,31209192.381439198,2022-01-14 12:17:46.308562,2022-01-14 12:17:47.201607,0 days 00:00:00.893045,90.73269707142079,1934217.3414671065,,COMPLETE
1105,1105,980912496.0378027,2022-01-14 12:17:47.387194,2022-01-14 12:18:11.112129,0 days 00:00:23.724935,6.566202377931544,60857829.78507918,,COMPLETE
1106,1106,51709.72668337821,2022-01-14 12:18:11.537573,2022-01-14 12:18:19.336907,0 days 00:00:07.799334,5.34483837443312,3214.0959760622272,,COMPLETE
1107,1107,30175804.98170953,2022-01-14 12:18:19.506229,2022-01-14 12:18:20.563971,0 days 00:00:01.057742,41.42961809419005,1871353.8258663395,,COMPLETE
1108,1108,1499064.248889515,2022-01-14 12:18:20.734751,2022-01-14 12:18:21.750633,0 days 00:00:01.015882,47.67366474453206,92030.90114330439,,COMPLETE
1109,1109,439116.0412832422,2022-01-14 12:18:21.895387,2022-01-14 12:18:23.236415,0 days 00:00:01.341028,38.01772368070371,26513.55433346603,,COMPLETE
1110,1110,79382980.79184607,2022-01-14 12:18:23.406948,2022-01-14 12:18:24.248017,0 days 00:00:00.841069,77.22699622751281,4923361.256595313,,COMPLETE
1111,1111,550306.0383147263,2022-01-14 12:18:24.430492,2022-01-14 12:18:31.545425,0 days 00:00:07.114933,6.038710724169807,34138.777968740775,,COMPLETE
1112,1112,128812549.45123647,2022-01-14 12:18:31.722945,2022-01-14 12:18:32.683901,0 days 00:00:00.960956,69.2164180940364,7990277.052105228,,COMPLETE
1113,1113,54958674.10959032,2022-01-14 12:18:32.850159,2022-01-14 12:18:34.129618,0 days 00:00:01.279459,61.04290947323851,3408437.051314216,,COMPLETE
1114,1114,1011794.929627724,2022-01-14 12:18:34.359023,2022-01-14 12:18:35.466476,0 days 00:00:01.107453,51.61010749331933,61699.75045842429,,COMPLETE
1115,1115,30423561.576006107,2022-01-14 12:18:35.625430,2022-01-14 12:18:38.124713,0 days 00:00:02.499283,14.77939963678774,1887391.2691113702,,COMPLETE
1116,1116,55139911.4043649,2022-01-14 12:18:38.263105,2022-01-14 12:18:42.390352,0 days 00:00:04.127247,9.0223708784682,3420942.4570750026,,COMPLETE
1117,1117,29371443.788994692,2022-01-14 12:18:42.620916,2022-01-14 12:18:48.818713,0 days 00:00:06.197797,5.415676630234204,1822270.7965342999,,COMPLETE
1118,1118,90492133.86484155,2022-01-14 12:18:49.048624,2022-01-14 12:18:49.970490,0 days 00:00:00.921866,88.06708585391189,5612321.269021,,COMPLETE
1119,1119,1096355092.3282466,2022-01-14 12:18:50.129424,2022-01-14 12:18:54.948383,0 days 00:00:04.818959,7.607770827204568,68020110.62135914,,COMPLETE
1120,1120,663339804.4046718,2022-01-14 12:18:55.212789,2022-01-14 12:18:56.167056,0 days 00:00:00.954267,48.70901954592169,41153973.727879725,,COMPLETE
1121,1121,449508494.26485467,2022-01-14 12:18:56.365892,2022-01-14 12:18:57.395314,0 days 00:00:01.029422,55.12798485296415,27887274.1235214,,COMPLETE
1122,1122,913493.4463079324,2022-01-14 12:18:57.578456,2022-01-14 12:18:58.949052,0 days 00:00:01.370596,35.211606551705394,56016.62529304497,,COMPLETE
1123,1123,1321051.5516531293,2022-01-14 12:18:59.122065,2022-01-14 12:19:00.001936,0 days 00:00:00.879871,80.48755228845243,80154.65085733928,,COMPLETE
1124,1124,935029.5417210049,2022-01-14 12:19:00.163912,2022-01-14 12:19:01.519660,0 days 00:00:01.355748,58.09754636791837,56772.55098523519,,COMPLETE
1125,1125,469375.54588119924,2022-01-14 12:19:01.854395,2022-01-14 12:19:05.452020,0 days 00:00:03.597625,9.443359248961883,29060.648822144663,,COMPLETE
1126,1126,56534471.09916554,2022-01-14 12:19:05.625602,2022-01-14 12:19:08.826594,0 days 00:00:03.200992,13.382175756745305,3507398.721678004,,COMPLETE
1127,1127,825521322.3124287,2022-01-14 12:19:09.000567,2022-01-14 12:19:11.062584,0 days 00:00:02.062017,15.749736604749186,51216878.25219278,,COMPLETE
1128,1128,31324374.623689353,2022-01-14 12:19:11.291688,2022-01-14 12:19:12.211931,0 days 00:00:00.920243,45.80296382776152,1942502.586221202,,COMPLETE
1129,1129,789984.4604994573,2022-01-14 12:19:12.358701,2022-01-14 12:19:13.857867,0 days 00:00:01.499166,29.83777197903685,48490.03464966353,,COMPLETE
1130,1130,100146104.13382816,2022-01-14 12:19:14.021264,2022-01-14 12:19:20.898611,0 days 00:00:06.877347,5.9379858690599026,6213269.690036729,,COMPLETE
1131,1131,59246467.26253004,2022-01-14 12:19:21.128795,2022-01-14 12:19:21.898893,0 days 00:00:00.770098,85.38817910852865,3673843.3860595343,,COMPLETE
1132,1132,31635269.151561417,2022-01-14 12:19:22.049298,2022-01-14 12:19:25.025543,0 days 00:00:02.976245,11.603635929234766,1962641.0397402977,,COMPLETE
1133,1133,30796137.67897043,2022-01-14 12:19:25.181595,2022-01-14 12:19:28.039904,0 days 00:00:02.858309,7.734358885550487,1910625.4049028251,,COMPLETE
1134,1134,75571770.6591219,2022-01-14 12:19:28.269264,2022-01-14 12:19:32.568022,0 days 00:00:04.298758,10.653041202045827,4688547.3623475665,,COMPLETE
1135,1135,33194380.482227143,2022-01-14 12:19:32.696794,2022-01-14 12:19:34.819688,0 days 00:00:02.122894,13.48891447179413,2059328.7343959115,,COMPLETE
1136,1136,27354201.328416172,2022-01-14 12:19:34.983070,2022-01-14 12:19:38.186094,0 days 00:00:03.203024,8.221107674385056,1697073.4682318075,,COMPLETE
1137,1137,64781676.11194978,2022-01-14 12:19:38.364652,2022-01-14 12:19:43.585658,0 days 00:00:05.221006,4.919399824306888,4019201.6450930033,,COMPLETE
1138,1138,26097884.325605504,2022-01-14 12:19:43.708887,2022-01-14 12:19:44.567987,0 days 00:00:00.859100,51.71505841751163,1618090.4235672853,,COMPLETE
1139,1139,320828.2718804104,2022-01-14 12:19:44.736767,2022-01-14 12:19:47.718562,0 days 00:00:02.981795,12.23783529040752,19813.03962135813,,COMPLETE
1140,1140,875648.3561798924,2022-01-14 12:19:47.864807,2022-01-14 12:19:50.483904,0 days 00:00:02.619097,16.497397847151962,54136.2468684496,,COMPLETE
1141,1141,223328074.1047122,2022-01-14 12:19:50.647209,2022-01-14 12:19:54.962936,0 days 00:00:04.315727,6.72753690698454,13855722.41321303,,COMPLETE
1142,1142,447428.1559646889,2022-01-14 12:19:55.153911,2022-01-14 12:19:59.864701,0 days 00:00:04.710790,9.807133909994196,27693.328467563588,,COMPLETE
1143,1143,91176.22878861871,2022-01-14 12:20:00.013699,2022-01-14 12:20:02.747702,0 days 00:00:02.734003,14.450769081441162,5511.091518819039,,COMPLETE
1144,1144,109808596.7197156,2022-01-14 12:20:03.014968,2022-01-14 12:20:04.997201,0 days 00:00:01.982233,16.405873728511132,6812564.346789894,,COMPLETE
1145,1145,59595248.059080616,2022-01-14 12:20:05.198840,2022-01-14 12:20:07.761207,0 days 00:00:02.562367,13.938163308677668,3697282.7545325435,,COMPLETE
1146,1146,53237527.99706958,2022-01-14 12:20:08.064950,2022-01-14 12:20:10.442844,0 days 00:00:02.377894,16.023234221206565,3302787.386716698,,COMPLETE
1147,1147,1591548.1043904976,2022-01-14 12:20:10.614353,2022-01-14 12:20:12.546739,0 days 00:00:01.932386,14.853690286146575,98591.53942078183,,COMPLETE
1148,1148,743417.8100443451,2022-01-14 12:20:12.729266,2022-01-14 12:20:15.326112,0 days 00:00:02.596846,16.830493631974754,45924.2988930617,,COMPLETE
1149,1149,32145277.02873252,2022-01-14 12:20:15.556608,2022-01-14 12:20:17.643217,0 days 00:00:02.086609,14.881627978336207,1994207.6425345563,,COMPLETE
1150,1150,23408.962453172953,2022-01-14 12:20:17.918169,2022-01-14 12:20:23.499938,0 days 00:00:05.581769,14.1909801753219,1299.0043333170956,,COMPLETE
1151,1151,72139411.55853753,2022-01-14 12:20:23.657058,2022-01-14 12:20:25.276332,0 days 00:00:01.619274,14.094481642375099,4475544.997504352,,COMPLETE
1152,1152,1334641.288462366,2022-01-14 12:20:25.444418,2022-01-14 12:20:27.951515,0 days 00:00:02.507097,16.715350713565105,82608.01851578846,,COMPLETE
1153,1153,30515148.96557086,2022-01-14 12:20:28.120595,2022-01-14 12:20:30.007234,0 days 00:00:01.886639,14.68706148468094,1893075.7260327588,,COMPLETE
1154,1154,96074744.10943633,2022-01-14 12:20:30.206051,2022-01-14 12:20:32.388508,0 days 00:00:02.182457,16.911117617741837,5960475.555710478,,COMPLETE
1155,1155,273780.0852462912,2022-01-14 12:20:32.557005,2022-01-14 12:20:35.369177,0 days 00:00:02.812172,13.651859174840487,16861.552750213472,,COMPLETE
1156,1156,51298838.434210554,2022-01-14 12:20:35.543258,2022-01-14 12:20:38.562336,0 days 00:00:03.019078,12.629368647485206,3182586.4301670734,,COMPLETE
1157,1157,27436620.217051785,2022-01-14 12:20:38.702992,2022-01-14 12:20:41.042991,0 days 00:00:02.339999,12.256851540264924,1702133.479519603,,COMPLETE
1158,1158,131536018.84199867,2022-01-14 12:20:41.212428,2022-01-14 12:20:43.322606,0 days 00:00:02.110178,14.732971168342905,8160618.415536473,,COMPLETE
1159,1159,575786.958350505,2022-01-14 12:20:43.501338,2022-01-14 12:20:46.383246,0 days 00:00:02.881908,11.931679736607771,35638.59311166472,,COMPLETE
1160,1160,81375880.29885197,2022-01-14 12:20:46.554892,2022-01-14 12:20:49.057636,0 days 00:00:02.502744,17.54618675487655,5048512.285454899,,COMPLETE
1161,1161,28005360.555131562,2022-01-14 12:20:49.226042,2022-01-14 12:20:51.839537,0 days 00:00:02.613495,11.78808462616974,1737429.8807778154,,COMPLETE
1162,1162,52460700.79958962,2022-01-14 12:20:52.014144,2022-01-14 12:20:54.240551,0 days 00:00:02.226407,14.939081826893304,3254617.2027658485,,COMPLETE
1163,1163,414817.8589844391,2022-01-14 12:20:54.495535,2022-01-14 12:20:59.144054,0 days 00:00:04.648519,10.556688918577576,25656.130989414974,,COMPLETE
1164,1164,1581315.8787984408,2022-01-14 12:20:59.312647,2022-01-14 12:21:02.429766,0 days 00:00:03.117119,13.015010630206929,97999.51979862568,,COMPLETE
1165,1165,29902082.101248108,2022-01-14 12:21:02.611384,2022-01-14 12:21:04.622951,0 days 00:00:02.011567,17.338167008460488,1854976.38219098,,COMPLETE
1166,1166,386149.53160674154,2022-01-14 12:21:04.802251,2022-01-14 12:21:08.847113,0 days 00:00:04.044862,9.970328305039349,23888.442077601325,,COMPLETE
1167,1167,73804134.77097888,2022-01-14 12:21:09.001722,2022-01-14 12:21:11.143143,0 days 00:00:02.141421,14.212725753367721,4578825.09597643,,COMPLETE
1168,1168,283309433.523342,2022-01-14 12:21:11.248327,2022-01-14 12:21:15.091777,0 days 00:00:03.843450,9.81940446407593,17577037.308581114,,COMPLETE
1169,1169,31089485.83332539,2022-01-14 12:21:15.236090,2022-01-14 12:21:19.261192,0 days 00:00:04.025102,11.498954550950986,1928781.8488177303,,COMPLETE
1170,1170,58765.385213165995,2022-01-14 12:21:19.427469,2022-01-14 12:21:23.653688,0 days 00:00:04.226219,12.416991864554637,3545.1069052920266,,COMPLETE
1171,1171,56656758.44819785,2022-01-14 12:21:23.788320,2022-01-14 12:21:26.546675,0 days 00:00:02.758355,16.07476671122582,3514922.2720312565,,COMPLETE
1172,1172,29564130.74884371,2022-01-14 12:21:26.734418,2022-01-14 12:21:29.547049,0 days 00:00:02.812631,15.939672427848807,1834042.8298413104,,COMPLETE
1173,1173,368490.9479065868,2022-01-14 12:21:29.722980,2022-01-14 12:21:32.243104,0 days 00:00:02.520124,13.731821904574895,22736.087923291838,,COMPLETE
1174,1174,103460516.11601725,2022-01-14 12:21:32.409096,2022-01-14 12:21:34.468870,0 days 00:00:02.059774,18.128417958580258,6418674.684687562,,COMPLETE
1175,1175,53012547.63210295,2022-01-14 12:21:34.637712,2022-01-14 12:21:37.110726,0 days 00:00:02.473014,13.141471321627439,3288896.8630425846,,COMPLETE
1176,1176,1405307.364675664,2022-01-14 12:21:37.275073,2022-01-14 12:21:39.528004,0 days 00:00:02.252931,14.945292463530128,87034.57572457881,,COMPLETE
1177,1177,904106.2768151776,2022-01-14 12:21:39.682130,2022-01-14 12:21:42.659941,0 days 00:00:02.977811,12.489203141263147,55995.82779839497,,COMPLETE
1178,1178,27626407.849763826,2022-01-14 12:21:42.838694,2022-01-14 12:21:44.948250,0 days 00:00:02.109556,16.79925542262587,1713801.8507559148,,COMPLETE
1179,1179,564291.2631152676,2022-01-14 12:21:45.131868,2022-01-14 12:21:48.385746,0 days 00:00:03.253878,11.830130147256941,34927.63782186724,,COMPLETE
1180,1180,78191906.7712992,2022-01-14 12:21:48.537088,2022-01-14 12:21:50.057612,0 days 00:00:01.520524,26.653652926978545,4850746.741313751,,COMPLETE
1181,1181,163561026.07244167,2022-01-14 12:21:50.225857,2022-01-14 12:21:52.582662,0 days 00:00:02.356805,14.641137996209483,10147518.287575468,,COMPLETE
1182,1182,239258.6989495657,2022-01-14 12:21:52.807271,2022-01-14 12:21:55.937571,0 days 00:00:03.130300,11.887012384854627,14759.847566607095,,COMPLETE
1183,1183,48920566.795083836,2022-01-14 12:21:56.127581,2022-01-14 12:21:58.253464,0 days 00:00:02.125883,18.198752249147734,3034901.674954396,,COMPLETE
1184,1184,30013413.197443906,2022-01-14 12:21:58.394852,2022-01-14 12:22:02.312240,0 days 00:00:03.917388,8.812403426577362,1862045.0051249135,,COMPLETE
1185,1185,356150.24688463745,2022-01-14 12:22:02.563721,2022-01-14 12:22:05.104153,0 days 00:00:02.540432,13.637643268134369,21972.582578105186,,COMPLETE
1186,1186,78030729.90984643,2022-01-14 12:22:05.204855,2022-01-14 12:22:06.322141,0 days 00:00:01.117286,32.059605117243464,4840609.939045911,,COMPLETE
1187,1187,1054643.4523554044,2022-01-14 12:22:06.495152,2022-01-14 12:22:09.095478,0 days 00:00:02.600326,16.21127893583333,65248.421294163185,,COMPLETE
1188,1188,987397.0102230774,2022-01-14 12:22:09.267708,2022-01-14 12:22:12.781464,0 days 00:00:03.513756,10.876859399336986,61174.241441731705,,COMPLETE
1189,1189,53952791.405447446,2022-01-14 12:22:12.926320,2022-01-14 12:22:16.384584,0 days 00:00:03.458264,8.115724438329053,3347306.8207808738,,COMPLETE
1190,1190,32676548.722213004,2022-01-14 12:22:16.550318,2022-01-14 12:22:21.722850,0 days 00:00:05.172532,4.456616641860862,2027339.1415999436,,COMPLETE
1191,1191,102279198.73305741,2022-01-14 12:22:21.940853,2022-01-14 12:22:25.178793,0 days 00:00:03.237940,12.862268795937165,6345508.185645848,,COMPLETE
1192,1192,34569847.15006274,2022-01-14 12:22:25.337633,2022-01-14 12:22:27.308458,0 days 00:00:01.970825,14.765327248379913,2144635.7379062856,,COMPLETE
1193,1193,31448822.513999674,2022-01-14 12:22:27.434980,2022-01-14 12:22:28.311546,0 days 00:00:00.876566,61.9271314908373,1949814.7961995052,,COMPLETE
1194,1194,66956942.97690575,2022-01-14 12:22:28.430621,2022-01-14 12:22:32.353919,0 days 00:00:03.923298,9.98532050530806,4154078.1261726846,,COMPLETE
1195,1195,28988542.744963694,2022-01-14 12:22:32.524073,2022-01-14 12:22:36.194439,0 days 00:00:03.670366,7.3441386131848345,1798485.9891754517,,COMPLETE
1196,1196,1594276.2341991598,2022-01-14 12:22:36.348737,2022-01-14 12:22:41.993617,0 days 00:00:05.644880,5.607352837988741,98915.13416468732,,COMPLETE
1197,1197,129401284.82971388,2022-01-14 12:22:42.147240,2022-01-14 12:22:44.486167,0 days 00:00:02.338927,13.651353491665768,8028200.356588495,,COMPLETE
1198,1198,58254047.48029286,2022-01-14 12:22:44.622239,2022-01-14 12:22:47.813661,0 days 00:00:03.191422,11.071101844521122,3614136.8016990726,,COMPLETE
1199,1199,34120321.72994501,2022-01-14 12:22:47.943796,2022-01-14 12:22:48.922520,0 days 00:00:00.978724,39.24048329309396,2116135.3081985647,,COMPLETE
1200,1200,716597.9232962354,2022-01-14 12:22:49.058311,2022-01-14 12:22:52.082824,0 days 00:00:03.024513,9.116359542087928,44405.02585537644,,COMPLETE
1201,1201,83483680.21780308,2022-01-14 12:22:52.223710,2022-01-14 12:22:56.207295,0 days 00:00:03.983585,4.062678568578645,5179523.8486130405,,COMPLETE
1202,1202,32064637.17276826,2022-01-14 12:22:56.348800,2022-01-14 12:22:58.502282,0 days 00:00:02.153482,18.232562951681697,1989124.1001162431,,COMPLETE
1203,1203,28131060.11280281,2022-01-14 12:22:58.669555,2022-01-14 12:23:01.143588,0 days 00:00:02.474033,12.085045304457743,1745221.8487988967,,COMPLETE
1204,1204,1174861645.7458239,2022-01-14 12:23:01.310411,2022-01-14 12:23:04.513809,0 days 00:00:03.203398,6.969906120023328,72890829.94385801,,COMPLETE
1205,1205,2113298.6932956656,2022-01-14 12:23:04.668604,2022-01-14 12:23:06.629704,0 days 00:00:01.961100,15.875261798188395,130937.8147380715,,COMPLETE
1206,1206,67574329.95690049,2022-01-14 12:23:06.741399,2022-01-14 12:23:09.672878,0 days 00:00:02.931479,8.373671564002368,4192410.847940575,,COMPLETE
1207,1207,454917.4353870272,2022-01-14 12:23:09.802031,2022-01-14 12:23:12.584962,0 days 00:00:02.782931,3.517554967320441,28253.321576587605,,COMPLETE
1208,1208,53297593.53661814,2022-01-14 12:23:12.726360,2022-01-14 12:23:31.327576,0 days 00:00:18.601216,10.607547642862487,3306612.1967861084,,COMPLETE
